   20.6376133     ;   18.7133255     ;   29.7877407    
   20.4239750     ;   18.0964279     ;   29.8078957    
   20.1725216     ;   17.4910908     ;   29.8109016    
   19.8881416     ;   16.9011307     ;   29.7996731    
   19.5755825     ;   16.3294945     ;   29.7767467    
   19.2393799     ;   15.7783699     ;   29.7443161    
   18.8838139     ;   15.2492867     ;   29.7042580    
   18.5128727     ;   14.7432137     ;   29.6581650    
   18.1302376     ;   14.2606554     ;   29.6073799    
   17.7392654     ;   13.8017359     ;   29.5530224    
   17.3429928     ;   13.3662739     ;   29.4960232    
   16.9441338     ;   12.9538498     ;   29.4371510    
   16.5450993     ;   12.5638609     ;   29.3770332    
   16.1480026     ;   12.1955681     ;   29.3161793    
   15.7546844     ;   11.8481369     ;   29.2549992    
   15.3667259     ;   11.5206699     ;   29.1938210    
   14.9854698     ;   11.2122335     ;   29.1329060    
   14.6120415     ;   10.9218769     ;   29.0724564    
   14.2473698     ;   10.6486511     ;   29.0126286    
   13.8922052     ;   10.3916206     ;   28.9535408    
   13.5471382     ;   10.1498728     ;   28.8952827    
   13.2126188     ;   9.92252541     ;   28.8379173    
   12.8889713     ;   9.70873070     ;   28.7814903    
   12.5764103     ;   9.50767899     ;   28.7260284    
   12.2750549     ;   9.31860065     ;   28.6715488    
   11.9849415     ;   9.14076900     ;   28.6180592    
   11.7060375     ;   8.97349644     ;   28.5655594    
   11.4382477     ;   8.81613636     ;   28.5140438    
   11.1814280     ;   8.66808224     ;   28.4635048    
   10.9353914     ;   8.52876568     ;   28.4139309    
   10.6999168     ;   8.39765549     ;   28.3653088    
   10.4747553     ;   8.27425385     ;   28.3176231    
   10.2596359     ;   8.15809727     ;   28.2708607    
   10.0542707     ;   8.04875278     ;   28.2250061    
   9.85836029     ;   7.94581652     ;   28.1800461    
   9.67159462     ;   7.84891319     ;   28.1359653    
   9.49366188     ;   7.75769234     ;   28.0927505    
   9.32424450     ;   7.67182827     ;   28.0503883    
   9.16302776     ;   7.59101725     ;   28.0088692    
   9.00969791     ;   7.51497602     ;   27.9681797    
   8.86394501     ;   7.44344139     ;   27.9283104    
   8.72546482     ;   7.37616777     ;   27.8892536    
   8.59395981     ;   7.31292582     ;   27.8509979    
   8.46913910     ;   7.25350189     ;   27.8135357    
   8.35071945     ;   7.19769716     ;   27.7768612    
   8.23842716     ;   7.14532471     ;   27.7409668    
   8.13199711     ;   7.09621000     ;   27.7058449    
   8.03117371     ;   7.05019093     ;   27.6714897    
   7.93571043     ;   7.00711441     ;   27.6378975    
   7.84536982     ;   6.96683741     ;   27.6050606    
   7.75992441     ;   6.92922592     ;   27.5729752    
   7.67915535     ;   6.89415407     ;   27.5416374    
   7.60285378     ;   6.86150360     ;   27.5110416    
   7.53081942     ;   6.83116293     ;   27.4811821    
   7.46286106     ;   6.80302668     ;   27.4520550    
   7.39879560     ;   6.77699614     ;   27.4236565    
   7.33844805     ;   6.75297785     ;   27.3959827    
   7.28165197     ;   6.73088312     ;   27.3690300    
   7.22824812     ;   6.71062756     ;   27.3427925    
   7.17808533     ;   6.69213200     ;   27.3172646    
   7.13101816     ;   6.67532063     ;   27.2924423    
   7.08690929     ;   6.66012239     ;   27.2683220    
   7.04562712     ;   6.64646816     ;   27.2448978    
   7.00704670     ;   6.63429308     ;   27.2221642    
   6.97104836     ;   6.62353468     ;   27.2001171    
   6.93751812     ;   6.61413336     ;   27.1787491    
   6.90634775     ;   6.60603189     ;   27.1580563    
   6.87743330     ;   6.59917641     ;   27.1380310    
   6.85067654     ;   6.59351397     ;   27.1186695    
   6.82598305     ;   6.58899403     ;   27.0999641    
   6.80326271     ;   6.58556843     ;   27.0819073    
   6.78242970     ;   6.58319044     ;   27.0644951    
   6.76340199     ;   6.58181477     ;   27.0477180    
   6.74610090     ;   6.58139801     ;   27.0315704    
   6.73045158     ;   6.58189821     ;   27.0160446    
   6.71638155     ;   6.58327436     ;   27.0011311    
   6.70382261     ;   6.58548737     ;   26.9868240    
   6.69270802     ;   6.58849907     ;   26.9731159    
   6.68297529     ;   6.59227228     ;   26.9599972    
   6.67456293     ;   6.59677076     ;   26.9474583    
   6.66741323     ;   6.60196018     ;   26.9354935    
   6.66146946     ;   6.60780573     ;   26.9240913    
   6.65667820     ;   6.61427498     ;   26.9132442    
   6.65298748     ;   6.62133551     ;   26.9029427    
   6.65034723     ;   6.62895536     ;   26.8931770    
   6.64870882     ;   6.63710451     ;   26.8839378    
   6.64802647     ;   6.64575338     ;   26.8752155    
   6.64825487     ;   6.65487242     ;   26.8669987    
   6.64935112     ;   6.66443348     ;   26.8592796    
   6.65127277     ;   6.67440844     ;   26.8520470    
   6.65397978     ;   6.68477106     ;   26.8452892    
   6.65743303     ;   6.69549465     ;   26.8389969    
   6.66159439     ;   6.70655346     ;   26.8331604    
   6.66642761     ;   6.71792221     ;   26.8277683    
   6.67189646     ;   6.72957659     ;   26.8228092    
   6.67796707     ;   6.74149323     ;   26.8182735    
   6.68460560     ;   6.75364828     ;   26.8141499    
   6.69177961     ;   6.76601934     ;   26.8104267    
   6.69945765     ;   6.77858400     ;   26.8070946    
   6.70760918     ;   6.79132080     ;   26.8041401    
   6.71620417     ;   6.80420876     ;   26.8015537    
   6.72521400     ;   6.81722736     ;   26.7993240    
   6.73461103     ;   6.83035707     ;   26.7974396    
   6.74436760     ;   6.84357834     ;   26.7958889    
   6.75445747     ;   6.85687256     ;   26.7946606    
   6.76485491     ;   6.87022161     ;   26.7937431    
   6.77553511     ;   6.88360739     ;   26.7931271    
   6.78647375     ;   6.89701366     ;   26.7928009    
   6.79764748     ;   6.91042328     ;   26.7927532    
   6.80903339     ;   6.92382050     ;   26.7929726    
   6.82060957     ;   6.93718958     ;   26.7934475    
   6.83235407     ;   6.95051622     ;   26.7941685    
   6.84424639     ;   6.96378613     ;   26.7951241    
   6.85626650     ;   6.97698498     ;   26.7963047    
   6.86839437     ;   6.99009991     ;   26.7976990    
   6.88061190     ;   7.00311804     ;   26.7992973    
   6.89289999     ;   7.01602745     ;   26.8010883    
   6.90524149     ;   7.02881670     ;   26.8030624    
   6.91761923     ;   7.04147482     ;   26.8052082    
   6.93001652     ;   7.05399084     ;   26.8075180    
   6.94241762     ;   7.06635523     ;   26.8099804    
   6.95480776     ;   7.07855844     ;   26.8125877    
   6.96717167     ;   7.09059143     ;   26.8153286    
   6.97949553     ;   7.10244560     ;   26.8181953    
   6.99176550     ;   7.11411381     ;   26.8211784    
   7.00396872     ;   7.12558794     ;   26.8242683    
   7.01609278     ;   7.13686180     ;   26.8274574    
   7.02812576     ;   7.14792871     ;   26.8307381    
   7.04005671     ;   7.15878248     ;   26.8341007    
   7.05187416     ;   7.16941833     ;   26.8375378    
   7.06356859     ;   7.17983103     ;   26.8410416    
   7.07512999     ;   7.19001675     ;   26.8446045    
   7.08654881     ;   7.19997072     ;   26.8482189    
   7.09781694     ;   7.20969009     ;   26.8518791    
   7.10892630     ;   7.21917105     ;   26.8555775    
   7.11986876     ;   7.22841167     ;   26.8593063    
   7.13063765     ;   7.23740911     ;   26.8630600    
   7.14122581     ;   7.24616194     ;   26.8668327    
   7.15162754     ;   7.25466871     ;   26.8706169    
   7.16183662     ;   7.26292849     ;   26.8744087    
   7.17184830     ;   7.27094030     ;   26.8782024    
   7.18165731     ;   7.27870417     ;   26.8819923    
   7.19125986     ;   7.28622007     ;   26.8857727    
   7.20065165     ;   7.29348803     ;   26.8895397    
   7.20982933     ;   7.30050945     ;   26.8932877    
   7.21878958     ;   7.30728483     ;   26.8970127    
   7.22753000     ;   7.31381607     ;   26.9007111    
   7.23604822     ;   7.32010412     ;   26.9043789    
   7.24434280     ;   7.32615137     ;   26.9080124    
   7.25241184     ;   7.33195972     ;   26.9116077    
   7.26025391     ;   7.33753157     ;   26.9151630    
   7.26786852     ;   7.34286928     ;   26.9186726    
   7.27525520     ;   7.34797621     ;   26.9221363    
   7.28241396     ;   7.35285521     ;   26.9255486    
   7.28934479     ;   7.35750961     ;   26.9289093    
   7.29604816     ;   7.36194277     ;   26.9322147    
   7.30252504     ;   7.36615801     ;   26.9354630    
   7.30877590     ;   7.37015915     ;   26.9386520    
   7.31480265     ;   7.37395048     ;   26.9417801    
   7.32060671     ;   7.37753582     ;   26.9448471    
   7.32618952     ;   7.38091946     ;   26.9478493    
   7.33155346     ;   7.38410521     ;   26.9507866    
   7.33670092     ;   7.38709784     ;   26.9536572    
   7.34163380     ;   7.38990164     ;   26.9564610    
   7.34635496     ;   7.39252138     ;   26.9591961    
   7.35086775     ;   7.39496136     ;   26.9618626    
   7.35517454     ;   7.39722633     ;   26.9644604    
   7.35927868     ;   7.39932108     ;   26.9669876    
   7.36318350     ;   7.40124989     ;   26.9694443    
   7.36689234     ;   7.40301800     ;   26.9718304    
   7.37040901     ;   7.40463018     ;   26.9741459    
   7.37373686     ;   7.40609121     ;   26.9763908    
   7.37688017     ;   7.40740585     ;   26.9785652    
   7.37984228     ;   7.40857887     ;   26.9806690    
   7.38262749     ;   7.40961504     ;   26.9827023    
   7.38524008     ;   7.41051912     ;   26.9846668    
   7.38768387     ;   7.41129589     ;   26.9865627    
   7.38996267     ;   7.41194963     ;   26.9883900    
   7.39208126     ;   7.41248560     ;   26.9901485    
   7.39404392     ;   7.41290808     ;   26.9918385    
   7.39585447     ;   7.41322184     ;   26.9934635    
   7.39751768     ;   7.41343164     ;   26.9950218    
   7.39903736     ;   7.41354132     ;   26.9965153    
   7.40041828     ;   7.41355562     ;   26.9979439    
   7.40166473     ;   7.41347933     ;   26.9993095    
   7.40278101     ;   7.41331625     ;   27.0006142    
   7.40377140     ;   7.41307068     ;   27.0018578    
   7.40464067     ;   7.41274691     ;   27.0030403    
   7.40539265     ;   7.41234875     ;   27.0041637    
   7.40603161     ;   7.41188049     ;   27.0052299    
   7.40656233     ;   7.41134548     ;   27.0062389    
   7.40698814     ;   7.41074800     ;   27.0071926    
   7.40731382     ;   7.41009188     ;   27.0080929    
   7.40754366     ;   7.40938044     ;   27.0089397    
   7.40768099     ;   7.40861750     ;   27.0097351    
   7.40773058     ;   7.40780640     ;   27.0104809    
   7.40769577     ;   7.40695047     ;   27.0111771    
   7.40758085     ;   7.40605307     ;   27.0118275    
   7.40738964     ;   7.40511703     ;   27.0124302    
   7.40712595     ;   7.40414572     ;   27.0129890    
   7.40679312     ;   7.40314198     ;   27.0135040    
   7.40639544     ;   7.40210867     ;   27.0139751    
   7.40593576     ;   7.40104914     ;   27.0144062    
   7.40541792     ;   7.39996529     ;   27.0147972    
   7.40484524     ;   7.39886045     ;   27.0151501    
   7.40422058     ;   7.39773655     ;   27.0154648    
   7.40354776     ;   7.39659643     ;   27.0157433    
   7.40283012     ;   7.39544249     ;   27.0159874    
   7.40207005     ;   7.39427662     ;   27.0161991    
   7.40127087     ;   7.39310122     ;   27.0163784    
   7.40043545     ;   7.39191818     ;   27.0165272    
   7.39956665     ;   7.39072990     ;   27.0166454    
   7.39866734     ;   7.38953781     ;   27.0167351    
   7.39774036     ;   7.38834429     ;   27.0167980    
   7.39678812     ;   7.38715076     ;   27.0168343    
   7.39581299     ;   7.38595867     ;   27.0168457    
   7.39481735     ;   7.38476992     ;   27.0168343    
   7.39380360     ;   7.38358593     ;   27.0167999    
   7.39277363     ;   7.38240814     ;   27.0167446    
   7.39172983     ;   7.38123751     ;   27.0166683    
   7.39067459     ;   7.38007545     ;   27.0165730    
   7.38960981     ;   7.37892342     ;   27.0164585    
   7.38853693     ;   7.37778282     ;   27.0163269    
   7.38745832     ;   7.37665415     ;   27.0161781    
   7.38637590     ;   7.37553883     ;   27.0160141    
   7.38529062     ;   7.37443781     ;   27.0158367    
   7.38420486     ;   7.37335157     ;   27.0156441    
   7.38311958     ;   7.37228107     ;   27.0154400    
   7.38203669     ;   7.37122726     ;   27.0152245    
   7.38095713     ;   7.37019014     ;   27.0149975    
   7.37988281     ;   7.36917114     ;   27.0147610    
   7.37881470     ;   7.36817026     ;   27.0145149    
   7.37775373     ;   7.36718845     ;   27.0142593    
   7.37670135     ;   7.36622620     ;   27.0139961    
   7.37565851     ;   7.36528349     ;   27.0137253    
   7.37462616     ;   7.36436129     ;   27.0134487    
   7.37360525     ;   7.36345959     ;   27.0131664    
   7.37259674     ;   7.36257887     ;   27.0128784    
   7.37160158     ;   7.36171913     ;   27.0125866    
   7.37062025     ;   7.36088085     ;   27.0122910    
   7.36965370     ;   7.36006403     ;   27.0119915    
   7.36870241     ;   7.35926867     ;   27.0116901    
   7.36776686     ;   7.35849524     ;   27.0113850    
   7.36684799     ;   7.35774374     ;   27.0110798    
   7.36594582     ;   7.35701370     ;   27.0107727    
   7.36506128     ;   7.35630560     ;   27.0104656    
   7.36419439     ;   7.35561943     ;   27.0101585    
   7.36334610     ;   7.35495472     ;   27.0098515    
   7.36251593     ;   7.35431147     ;   27.0095444    
   7.36170483     ;   7.35368967     ;   27.0092373    
   7.36091280     ;   7.35308933     ;   27.0089321    
   7.36013985     ;   7.35251045     ;   27.0086288    
   7.35938644     ;   7.35195255     ;   27.0083275    
   7.35865259     ;   7.35141563     ;   27.0080280    
   7.35793877     ;   7.35089922     ;   27.0077324    
   7.35724449     ;   7.35040331     ;   27.0074387    
   7.35657024     ;   7.34992743     ;   27.0071487    
   7.35591602     ;   7.34947157     ;   27.0068626    
   7.35528135     ;   7.34903526     ;   27.0065804    
   7.35466671     ;   7.34861803     ;   27.0063019    
   7.35407162     ;   7.34821987     ;   27.0060272    
   7.35349607     ;   7.34784031     ;   27.0057564    
   7.35294008     ;   7.34747887     ;   27.0054913    
   7.35240364     ;   7.34713554     ;   27.0052299    
   7.35188627     ;   7.34680986     ;   27.0049744    
   7.35138798     ;   7.34650135     ;   27.0047226    
   7.35090876     ;   7.34620953     ;   27.0044765    
   7.35044813     ;   7.34593439     ;   27.0042362    
   7.35000610     ;   7.34567499     ;   27.0039997    
   7.34958220     ;   7.34543133     ;   27.0037689    
   7.34917593     ;   7.34520340     ;   27.0035439    
   7.34878731     ;   7.34499025     ;   27.0033245    
   7.34841633     ;   7.34479141     ;   27.0031109    
   7.34806252     ;   7.34460688     ;   27.0029030    
   7.34772539     ;   7.34443617     ;   27.0027008    
   7.34740448     ;   7.34427881     ;   27.0025024    
   7.34709978     ;   7.34413433     ;   27.0023098    
   7.34681129     ;   7.34400225     ;   27.0021229    
   7.34653807     ;   7.34388256     ;   27.0019417    
   7.34628010     ;   7.34377480     ;   27.0017662    
   7.34603691     ;   7.34367847     ;   27.0015965    
   7.34580851     ;   7.34359264     ;   27.0014324    
   7.34559393     ;   7.34351778     ;   27.0012741    
   7.34539318     ;   7.34345293     ;   27.0011215    
   7.34520578     ;   7.34339809     ;   27.0009747    
   7.34503174     ;   7.34335279     ;   27.0008335    
   7.34487009     ;   7.34331656     ;   27.0006962    
   7.34472084     ;   7.34328890     ;   27.0005646    
   7.34458351     ;   7.34326982     ;   27.0004387    
   7.34445810     ;   7.34325838     ;   27.0003185    
   7.34434366     ;   7.34325457     ;   27.0002022    
   7.34424019     ;   7.34325838     ;   27.0000916    
   7.34414721     ;   7.34326935     ;   26.9999866    
   7.34406471     ;   7.34328651     ;   26.9998856    
   7.34399176     ;   7.34330988     ;   26.9997902    
   7.34392834     ;   7.34333944     ;   26.9996986    
   7.34387398     ;   7.34337473     ;   26.9996109    
   7.34382868     ;   7.34341526     ;   26.9995289    
   7.34379148     ;   7.34346104     ;   26.9994507    
   7.34376240     ;   7.34351158     ;   26.9993763    
   7.34374142     ;   7.34356642     ;   26.9993076    
   7.34372759     ;   7.34362555     ;   26.9992428    
   7.34372091     ;   7.34368849     ;   26.9991817    
   7.34372091     ;   7.34375525     ;   26.9991245    
   7.34372759     ;   7.34382534     ;   26.9990711    
   7.34374046     ;   7.34389877     ;   26.9990215    
   7.34375906     ;   7.34397507     ;   26.9989758    
   7.34378338     ;   7.34405375     ;   26.9989338    
   7.34381294     ;   7.34413481     ;   26.9988937    
   7.34384775     ;   7.34421825     ;   26.9988575    
   7.34388733     ;   7.34430361     ;   26.9988251    
   7.34393120     ;   7.34439087     ;   26.9987946    
   7.34397936     ;   7.34447956     ;   26.9987679    
   7.34403133     ;   7.34456968     ;   26.9987450    
   7.34408712     ;   7.34466124     ;   26.9987240    
   7.34414625     ;   7.34475374     ;   26.9987049    
   7.34420872     ;   7.34484720     ;   26.9986897    
   7.34427404     ;   7.34494114     ;   26.9986763    
   7.34434223     ;   7.34503555     ;   26.9986649    
   7.34441280     ;   7.34513092     ;   26.9986572    
   7.34448576     ;   7.34522629     ;   26.9986515    
   7.34456062     ;   7.34532166     ;   26.9986477    
   7.34463787     ;   7.34541702     ;   26.9986458    
   7.34471655     ;   7.34551191     ;   26.9986458    
   7.34479666     ;   7.34560680     ;   26.9986477    
   7.34487820     ;   7.34570122     ;   26.9986515    
   7.34496117     ;   7.34579515     ;   26.9986572    
   7.34504509     ;   7.34588814     ;   26.9986649    
   7.34512997     ;   7.34598064     ;   26.9986725    
   7.34521532     ;   7.34607220     ;   26.9986820    
   7.34530115     ;   7.34616280     ;   26.9986935    
   7.34538746     ;   7.34625244     ;   26.9987049    
   7.34547424     ;   7.34634113     ;   26.9987183    
   7.34556103     ;   7.34642887     ;   26.9987335    
   7.34564781     ;   7.34651518     ;   26.9987488    
   7.34573460     ;   7.34660006     ;   26.9987659    
   7.34582090     ;   7.34668398     ;   26.9987831    
   7.34590721     ;   7.34676647     ;   26.9988022    
   7.34599304     ;   7.34684753     ;   26.9988213    
   7.34607840     ;   7.34692717     ;   26.9988422    
   7.34616280     ;   7.34700489     ;   26.9988632    
   7.34624672     ;   7.34708118     ;   26.9988842    
   7.34632969     ;   7.34715605     ;   26.9989071    
   7.34641171     ;   7.34722900     ;   26.9989300    
   7.34649277     ;   7.34730053     ;   26.9989529    
   7.34657288     ;   7.34737015     ;   26.9989758    
   7.34665203     ;   7.34743834     ;   26.9989986    
   7.34673023     ;   7.34750462     ;   26.9990234    
   7.34680700     ;   7.34756947     ;   26.9990482    
   7.34688282     ;   7.34763241     ;   26.9990730    
   7.34695721     ;   7.34769344     ;   26.9990978    
   7.34703016     ;   7.34775257     ;   26.9991226    
   7.34710169     ;   7.34781027     ;   26.9991474    
   7.34717178     ;   7.34786606     ;   26.9991722    
   7.34724045     ;   7.34792042     ;   26.9991970    
   7.34730768     ;   7.34797287     ;   26.9992218    
   7.34737349     ;   7.34802341     ;   26.9992466    
   7.34743786     ;   7.34807253     ;   26.9992714    
   7.34750032     ;   7.34811974     ;   26.9992962    
   7.34756136     ;   7.34816504     ;   26.9993210    
   7.34762096     ;   7.34820890     ;   26.9993458    
   7.34767914     ;   7.34825087     ;   26.9993687    
   7.34773540     ;   7.34829140     ;   26.9993916    
   7.34779024     ;   7.34833050     ;   26.9994144    
   7.34784365     ;   7.34836769     ;   26.9994373    
   7.34789515     ;   7.34840345     ;   26.9994602    
   7.34794521     ;   7.34843779     ;   26.9994831    
   7.34799385     ;   7.34847069     ;   26.9995060    
   7.34804058     ;   7.34850168     ;   26.9995270    
   7.34808588     ;   7.34853125     ;   26.9995480    
   7.34812975     ;   7.34855938     ;   26.9995689    
   7.34817219     ;   7.34858656     ;   26.9995899    
   7.34821272     ;   7.34861183     ;   26.9996109    
   7.34825182     ;   7.34863615     ;   26.9996300    
   7.34828949     ;   7.34865904     ;   26.9996490    
   7.34832573     ;   7.34868050     ;   26.9996681    
   7.34836054     ;   7.34870052     ;   26.9996872    
   7.34839392     ;   7.34871960     ;   26.9997063    
   7.34842587     ;   7.34873724     ;   26.9997234    
   7.34845638     ;   7.34875393     ;   26.9997406    
   7.34848547     ;   7.34876919     ;   26.9997578    
   7.34851313     ;   7.34878349     ;   26.9997749    
   7.34853935     ;   7.34879684     ;   26.9997902    
   7.34856462     ;   7.34880877     ;   26.9998055    
   7.34858847     ;   7.34882021     ;   26.9998207    
   7.34861088     ;   7.34883070     ;   26.9998360    
   7.34863234     ;   7.34883976     ;   26.9998493    
   7.34865236     ;   7.34884787     ;   26.9998627    
   7.34867144     ;   7.34885550     ;   26.9998760    
   7.34868908     ;   7.34886217     ;   26.9998894    
   7.34870577     ;   7.34886789     ;   26.9999027    
   7.34872150     ;   7.34887266     ;   26.9999142    
   7.34873629     ;   7.34887695     ;   26.9999256    
   7.34874964     ;   7.34888029     ;   26.9999371    
   7.34876204     ;   7.34888315     ;   26.9999485    
   7.34877348     ;   7.34888506     ;   26.9999580    
   7.34878397     ;   7.34888649     ;   26.9999676    
   7.34879398     ;   7.34888744     ;   26.9999771    
   7.34880304     ;   7.34888744     ;   26.9999866    
   7.34881115     ;   7.34888697     ;   26.9999962    
   7.34881830     ;   7.34888601     ;   27.0000038    
   7.34882450     ;   7.34888458     ;   27.0000114    
   7.34883022     ;   7.34888268     ;   27.0000191    
   7.34883499     ;   7.34888029     ;   27.0000267    
   7.34883928     ;   7.34887743     ;   27.0000343    
   7.34884262     ;   7.34887409     ;   27.0000401    
   7.34884548     ;   7.34887028     ;   27.0000458    
   7.34884787     ;   7.34886599     ;   27.0000515    
   7.34884930     ;   7.34886169     ;   27.0000572    
   7.34885025     ;   7.34885693     ;   27.0000629    
   7.34885073     ;   7.34885168     ;   27.0000687    
   7.34885073     ;   7.34884596     ;   27.0000725    
   7.34884977     ;   7.34884024     ;   27.0000763    
   7.34884834     ;   7.34883404     ;   27.0000801    
   7.34884691     ;   7.34882784     ;   27.0000839    
   7.34884501     ;   7.34882116     ;   27.0000877    
   7.34884262     ;   7.34881449     ;   27.0000916    
   7.34883976     ;   7.34880733     ;   27.0000935    
   7.34883642     ;   7.34880018     ;   27.0000954    
   7.34883261     ;   7.34879303     ;   27.0000973    
   7.34882832     ;   7.34878588     ;   27.0000992    
   7.34882402     ;   7.34877872     ;   27.0001011    
   7.34881926     ;   7.34877110     ;   27.0001030    
   7.34881449     ;   7.34876347     ;   27.0001049    
   7.34880924     ;   7.34875584     ;   27.0001068    
   7.34880352     ;   7.34874821     ;   27.0001068    
   7.34879780     ;   7.34874058     ;   27.0001068    
   7.34879208     ;   7.34873295     ;   27.0001068    
   7.34878588     ;   7.34872532     ;   27.0001068    
   7.34877968     ;   7.34871769     ;   27.0001068    
   7.34877348     ;   7.34871006     ;   27.0001068    
   7.34876728     ;   7.34870243     ;   27.0001068    
   7.34876060     ;   7.34869480     ;   27.0001068    
   7.34875393     ;   7.34868717     ;   27.0001068    
   7.34874725     ;   7.34867954     ;   27.0001068    
   7.34874058     ;   7.34867239     ;   27.0001068    
   7.34873390     ;   7.34866524     ;   27.0001068    
   7.34872723     ;   7.34865761     ;   27.0001068    
   7.34872007     ;   7.34865046     ;   27.0001049    
   7.34871292     ;   7.34864330     ;   27.0001030    
   7.34870577     ;   7.34863615     ;   27.0001011    
   7.34869862     ;   7.34862947     ;   27.0000992    
   7.34869194     ;   7.34862280     ;   27.0000973    
   7.34868479     ;   7.34861612     ;   27.0000954    
   7.34867811     ;   7.34860945     ;   27.0000935    
   7.34867144     ;   7.34860325     ;   27.0000916    
   7.34866476     ;   7.34859705     ;   27.0000896    
   7.34865808     ;   7.34859085     ;   27.0000877    
   7.34865141     ;   7.34858513     ;   27.0000858    
   7.34864473     ;   7.34857941     ;   27.0000839    
   7.34863806     ;   7.34857368     ;   27.0000820    
   7.34863186     ;   7.34856844     ;   27.0000801    
   7.34862566     ;   7.34856319     ;   27.0000782    
   7.34861946     ;   7.34855795     ;   27.0000763    
   7.34861326     ;   7.34855270     ;   27.0000744    
   7.34860706     ;   7.34854794     ;   27.0000725    
   7.34860134     ;   7.34854317     ;   27.0000706    
   7.34859562     ;   7.34853840     ;   27.0000687    
   7.34858990     ;   7.34853363     ;   27.0000668    
   7.34858418     ;   7.34852934     ;   27.0000648    
   7.34857893     ;   7.34852505     ;   27.0000629    
   7.34857368     ;   7.34852076     ;   27.0000610    
   7.34856844     ;   7.34851694     ;   27.0000591    
   7.34856319     ;   7.34851313     ;   27.0000572    
   7.34855843     ;   7.34850931     ;   27.0000553    
   7.34855366     ;   7.34850550     ;   27.0000534    
   7.34854889     ;   7.34850216     ;   27.0000515    
   7.34854412     ;   7.34849882     ;   27.0000496    
   7.34853983     ;   7.34849548     ;   27.0000477    
   7.34853554     ;   7.34849262     ;   27.0000458    
   7.34853125     ;   7.34848976     ;   27.0000439    
   7.34852695     ;   7.34848690     ;   27.0000420    
   7.34852314     ;   7.34848404     ;   27.0000401    
   7.34851933     ;   7.34848166     ;   27.0000381    
   7.34851551     ;   7.34847927     ;   27.0000362    
   7.34851217     ;   7.34847689     ;   27.0000343    
   7.34850883     ;   7.34847450     ;   27.0000324    
   7.34850550     ;   7.34847260     ;   27.0000305    
   7.34850216     ;   7.34847069     ;   27.0000286    
   7.34849882     ;   7.34846878     ;   27.0000267    
   7.34849596     ;   7.34846735     ;   27.0000248    
   7.34849310     ;   7.34846592     ;   27.0000229    
   7.34849024     ;   7.34846449     ;   27.0000210    
   7.34848785     ;   7.34846306     ;   27.0000210    
   7.34848547     ;   7.34846163     ;   27.0000191    
   7.34848309     ;   7.34846067     ;   27.0000191    
   7.34848070     ;   7.34845972     ;   27.0000191    
   7.34847879     ;   7.34845877     ;   27.0000172    
